,crossplane_sym,inplane_sym,image
35,37.83299942708298,24.48230747104397,http://ecx.images-amazon.com/images/I/61-xQ2Y6adL._QL70_.jpg
36,7.746478873239437,11.213780578542023,http://ecx.images-amazon.com/images/I/51hJyusbgQL._QL70_.jpg
37,12.302098569302778,11.470029875118923,http://ecx.images-amazon.com/images/I/51QDrOeMh4L._QL70_.jpg
38,34.930253113972405,7.498137870606924,http://ecx.images-amazon.com/images/I/619gJxAYBKL._QL70_.jpg
39,20.230163691822803,24.680885284673575,http://ecx.images-amazon.com/images/I/51%2BNXo1Ov0L._QL70_.jpg
40,16.518130334362887,7.847528678964284,http://ecx.images-amazon.com/images/I/51xX03MmfZL._QL70_.jpg
41,24.96029704705857,30.74545648582676,http://ecx.images-amazon.com/images/I/51ITW1lA8TL._QL70_.jpg
42,12.453380126815453,5.383973164931459,http://ecx.images-amazon.com/images/I/41GlIXM2FqL._QL70_.jpg
43,23.703607631734585,23.909551361364706,http://ecx.images-amazon.com/images/I/61p2coPVLVL._QL70_.jpg
44,18.760897128880877,39.600206977314194,http://ecx.images-amazon.com/images/I/51adlBx34iL._QL70_.jpg
45,,,http://ecx.images-amazon.com/images/I/51veYILtHFL._QL70_.jpg
46,32.681408107547746,50.282359614145555,http://ecx.images-amazon.com/images/I/51UqnMyT7wL._QL70_.jpg
47,20.790724878391117,34.295204894183435,http://ecx.images-amazon.com/images/I/51BMSc7xi5L._QL70_.jpg
48,11.523269663668755,36.64528476663383,http://ecx.images-amazon.com/images/I/51gf2vGo%2BVL._QL70_.jpg
49,,,http://ecx.images-amazon.com/images/I/51dAtdoNMnL._QL70_.jpg
50,23.222748815165875,9.90566037735849,http://ecx.images-amazon.com/images/I/51XAjCENe-L._QL70_.jpg
51,19.25663459830212,73.82279953547874,http://ecx.images-amazon.com/images/I/41FisZKPXAL._QL70_.jpg
52,43.828597510653076,16.843572871514773,http://ecx.images-amazon.com/images/I/51m2Lq-0hWL._QL70_.jpg
53,,,http://ecx.images-amazon.com/images/I/61in490KloL._QL70_.jpg
54,7.201468007430713,9.853734262637582,http://ecx.images-amazon.com/images/I/61kcxQKPSrL._QL70_.jpg
55,31.084990920000426,0.6693431358836283,http://ecx.images-amazon.com/images/I/419tJhKsUqL._QL70_.jpg
56,13.512815748605707,36.871983713131186,http://ecx.images-amazon.com/images/I/51VaK6G9ciL._QL70_.jpg
57,13.047667857652755,20.27084624157922,http://ecx.images-amazon.com/images/I/41G%2Bkx28T6L._QL70_.jpg
58,14.589334072541954,94.58911218955438,http://ecx.images-amazon.com/images/I/61oeW1gtn8L._QL70_.jpg
59,,,http://ecx.images-amazon.com/images/I/41vD9Br90cL._QL70_.jpg
60,50.595238095238095,39.285714285714285,http://ecx.images-amazon.com/images/I/51sufNm%2B6SL._QL70_.jpg
61,16.11330182968945,35.10040228441073,http://ecx.images-amazon.com/images/I/51TadLUCyXL._QL70_.jpg
62,19.29824561403509,28.846153846153847,http://ecx.images-amazon.com/images/I/51iL60GeNRL._QL70_.jpg
63,7.2236394381673055,90.73989692212565,http://ecx.images-amazon.com/images/I/61-wCulM0VL._QL70_.jpg
64,35.27210848315086,10.248723798510584,http://ecx.images-amazon.com/images/I/61TrfMTwzeL._QL70_.jpg
65,19.93922835045536,38.51586179980678,http://ecx.images-amazon.com/images/I/51bYl8GNTgL._QL70_.jpg
66,4.721030042918455,8.968609865470851,http://ecx.images-amazon.com/images/I/512D8wkLCvL._QL70_.jpg
67,20.7153787270832,14.911326623688852,http://ecx.images-amazon.com/images/I/51-BRRM9kUL._QL70_.jpg
68,17.621145374449338,11.336032388663968,http://ecx.images-amazon.com/images/I/41N6-1fFH%2BL._QL70_.jpg
69,11.448876107426393,10.613598401357464,http://ecx.images-amazon.com/images/I/51tdQQXy1qL._QL70_.jpg
70,14.439683172684608,34.88788147533409,http://ecx.images-amazon.com/images/I/51-L4mVx2eL._QL70_.jpg
71,25.538205536951107,9.429860063308926,http://ecx.images-amazon.com/images/I/51hQOC7SFHL._QL70_.jpg
72,45.562130177514796,8.530805687203792,http://ecx.images-amazon.com/images/I/41XzxtqbWtL._QL70_.jpg
73,41.78078293448389,9.216316712672436,http://ecx.images-amazon.com/images/I/51vkZrUlsxL._QL70_.jpg
74,40.74456332201377,42.76268491572968,http://ecx.images-amazon.com/images/I/615u1Z6GVnL._QL70_.jpg
75,21.6,8.097165991902834,http://ecx.images-amazon.com/images/I/51Ia1Az3hwL._QL70_.jpg
76,47.5,57.76699029126213,http://ecx.images-amazon.com/images/I/61969YUBkTL._QL70_.jpg
77,38.297872340425535,22.674418604651162,http://ecx.images-amazon.com/images/I/51C5B1clacL._QL70_.jpg
78,4.024623961537582,38.15391585315726,http://ecx.images-amazon.com/images/I/51sXPhPka9L._QL70_.jpg
79,,,http://ecx.images-amazon.com/images/I/510vcSsqULL._QL70_.jpg
80,16.87685299688888,20.559560795647627,http://ecx.images-amazon.com/images/I/51NHS6LNl6L._QL70_.jpg
81,31.46551724137931,8.333333333333334,http://ecx.images-amazon.com/images/I/514hn8ut41L._QL70_.jpg
82,28.571428571428573,13.559322033898304,http://ecx.images-amazon.com/images/I/51oBCpGARYL._QL70_.jpg
83,36.995712152463526,33.40400538869324,http://ecx.images-amazon.com/images/I/71hQ2R2N4nL._QL70_.jpg
84,24.075909719660544,57.327538233062285,http://ecx.images-amazon.com/images/I/41SlYtWmxNL._QL70_.jpg
85,,,http://ecx.images-amazon.com/images/I/51zhiu1vAYL._QL70_.jpg
86,35.94023386083601,34.50517491502829,http://ecx.images-amazon.com/images/I/51zjB59TH6L._QL70_.jpg
87,20.58823529411765,12.280701754385966,http://ecx.images-amazon.com/images/I/51XFiptuuEL._QL70_.jpg
88,28.957775631579054,57.55241249393485,http://ecx.images-amazon.com/images/I/41GQMgesJAL._QL70_.jpg
89,42.23887511007245,41.36528905541276,http://ecx.images-amazon.com/images/I/515INBaFJBL._QL70_.jpg
90,25.253599036064568,34.40128859245184,http://ecx.images-amazon.com/images/I/51FkuYkqCFL._QL70_.jpg
91,20.23668704612362,26.09852110295402,http://ecx.images-amazon.com/images/I/51%2BdP%2BrfpTL._QL70_.jpg
92,9.969318184957821,42.86333445843183,http://ecx.images-amazon.com/images/I/61NTs5RQImL._QL70_.jpg
93,14.556414349927415,16.69870975108315,http://ecx.images-amazon.com/images/I/41i5eVNoPiL._QL70_.jpg
94,55.21784533841963,45.42128765334436,http://ecx.images-amazon.com/images/I/41kbcRnwByL._QL70_.jpg
95,,,http://ecx.images-amazon.com/images/I/51PE8Ot63ML._QL70_.jpg
96,26.074014498492865,20.18689817736763,http://ecx.images-amazon.com/images/I/51gJ3VN3z2L._QL70_.jpg
97,29.409090530078256,54.773370019273365,http://ecx.images-amazon.com/images/I/51yHbb3o5nL._QL70_.jpg
98,63.82159854431181,5.739047690484983,http://ecx.images-amazon.com/images/I/51NiAUrIGqL._QL70_.jpg
99,57.40844999712045,44.09459960348681,http://ecx.images-amazon.com/images/I/618g3cVgtVL._QL70_.jpg
100,47.83699902831136,18.35844914056574,http://ecx.images-amazon.com/images/I/51GpeGtN3rL._QL70_.jpg
101,25.193210422149367,75.6956232445189,http://ecx.images-amazon.com/images/I/518Rkj5gAFL._QL70_.jpg
102,7.501598252897284,19.82900360552579,http://ecx.images-amazon.com/images/I/41-N1AN9ZuL._QL70_.jpg
103,9.816545008829243,40.252327512984685,http://ecx.images-amazon.com/images/I/51bfSY2hmPL._QL70_.jpg
104,67.86105656829884,24.497492548681933,http://ecx.images-amazon.com/images/I/415puNkGhtL._QL70_.jpg
105,4.819978079562969,26.90137714547636,http://ecx.images-amazon.com/images/I/41q5p2mTr3L._QL70_.jpg
106,12.165302381549933,7.785786725324022,http://ecx.images-amazon.com/images/I/51%2BNE7XyGEL._QL70_.jpg
107,6.9197064346825075,28.426628495721882,http://ecx.images-amazon.com/images/I/41s6xlwjxOL._QL70_.jpg
108,27.016129032258064,22.04724409448819,http://ecx.images-amazon.com/images/I/51VwDIB7H5L._QL70_.jpg
109,12.5,23.26732673267327,http://ecx.images-amazon.com/images/I/51ZwwtJH3RL._QL70_.jpg
110,9.512895378094626,9.549418753433399,http://ecx.images-amazon.com/images/I/51ub-10XHzL._QL70_.jpg
111,36.114084520524116,27.82167331338516,http://ecx.images-amazon.com/images/I/61UIfOHjG4L._QL70_.jpg
112,25.097252283421145,46.45251788469631,http://ecx.images-amazon.com/images/I/51rNhXEJsnL._QL70_.jpg
113,3.485896833144204,51.226708048338466,http://ecx.images-amazon.com/images/I/61J2V6603NL._QL70_.jpg
114,28.26239899885154,31.279898069707627,http://ecx.images-amazon.com/images/I/51nyyUwEv9L._QL70_.jpg
115,6.246440503428706,28.066618477455666,http://ecx.images-amazon.com/images/I/51sjlzHA7LL._QL70_.jpg
116,9.271388052733842,36.83615535963182,http://ecx.images-amazon.com/images/I/51yJuxwScqL._QL70_.jpg
117,42.07084770894358,35.59094873081705,http://ecx.images-amazon.com/images/I/51wtgmc%2Bj8L._QL70_.jpg
118,14.676822107680275,50.49536839493429,http://ecx.images-amazon.com/images/I/61FkQ%2Bkf2bL._QL70_.jpg
119,20.502092050209207,8.16326530612245,http://ecx.images-amazon.com/images/I/41imProP%2BHL._QL70_.jpg
120,,,http://ecx.images-amazon.com/images/I/4146ZbDxQnL._QL70_.jpg
121,0.7874015748031497,0.3937007874015748,http://ecx.images-amazon.com/images/I/51qcWGgI6NL._QL70_.jpg
122,15.54117675892842,21.40866222682619,http://ecx.images-amazon.com/images/I/51tgHcdTiwL._QL70_.jpg
123,18.95460683119603,27.51105181721202,http://ecx.images-amazon.com/images/I/51Dxn8qdzlL._QL70_.jpg
124,52.549019607843135,17.254901960784313,http://ecx.images-amazon.com/images/I/51lAYbXPO4L._QL70_.jpg
125,33.333333333333336,34.61538461538461,http://ecx.images-amazon.com/images/I/51oWO3O5TiL._QL70_.jpg
126,30.730955815677568,23.24745108894923,http://ecx.images-amazon.com/images/I/514uHZ8GY1L._QL70_.jpg
127,13.438735177865613,30.392156862745097,http://ecx.images-amazon.com/images/I/51rYRpQ11mL._QL70_.jpg
128,20.259189259003104,34.90899716872194,http://ecx.images-amazon.com/images/I/51iiNeMJzTL._QL70_.jpg
129,38.644448144915685,22.991894273832052,http://ecx.images-amazon.com/images/I/510X-izjqRL._QL70_.jpg
130,3.4890587956058696,50.532693484317214,http://ecx.images-amazon.com/images/I/61z8fu-idVL._QL70_.jpg
131,17.102126488896328,27.113150664911213,http://ecx.images-amazon.com/images/I/61WDgzfErKL._QL70_.jpg
132,0.08976252998892717,43.716142308993604,http://ecx.images-amazon.com/images/I/51tTgOnFZzL._QL70_.jpg
133,34.63861642799983,29.14087703669372,http://ecx.images-amazon.com/images/I/415x6AmWItL._QL70_.jpg
134,54.53524563113069,36.17909083130844,http://ecx.images-amazon.com/images/I/511IK9n2EAL._QL70_.jpg
135,61.96126907522014,17.735180529003642,http://ecx.images-amazon.com/images/I/516Rzr0D0eL._QL70_.jpg
136,15.454545454545455,39.1705069124424,http://ecx.images-amazon.com/images/I/51pY7xu7p0L._QL70_.jpg
137,,,http://ecx.images-amazon.com/images/I/61swmQaVcGL._QL70_.jpg
138,6.604068298100176,4.3796836036798,http://ecx.images-amazon.com/images/I/4191NfnMPRL._QL70_.jpg
139,,,http://ecx.images-amazon.com/images/I/31FWerQZWaL._QL70_.jpg
140,51.70381069283578,25.50135483059061,http://ecx.images-amazon.com/images/I/41998Sre8%2BL._QL70_.jpg
141,29.61746194021771,47.7804403855846,http://ecx.images-amazon.com/images/I/513w%2Bd0iqZL._QL70_.jpg
142,5.252338950781634,41.45786186243409,http://ecx.images-amazon.com/images/I/51U%2B8S5WUuL._QL70_.jpg
143,15.93618278362211,9.483847801024396,http://ecx.images-amazon.com/images/I/41-2F56QDLL._QL70_.jpg
144,,,http://ecx.images-amazon.com/images/I/41Msna5gw8L._QL70_.jpg
145,20.192662857681757,4.7789703007070266,http://ecx.images-amazon.com/images/I/51ukGcwOFRL._QL70_.jpg
146,18.867924528301888,7.655502392344498,http://ecx.images-amazon.com/images/I/51BYFdHm-ZL._QL70_.jpg
147,23.529411764705884,50.40650406504065,http://ecx.images-amazon.com/images/I/51wexljuVDL._QL70_.jpg
148,34.180562248356225,13.640517075662737,http://ecx.images-amazon.com/images/I/514Zx7cQdQL._QL70_.jpg
149,14.524333611365385,33.71108394289039,http://ecx.images-amazon.com/images/I/51ne7tULSOL._QL70_.jpg
150,22.298661006102282,25.913287650007195,http://ecx.images-amazon.com/images/I/51qMJuKJDwL._QL70_.jpg
151,54.03914207758081,31.00701425385917,http://ecx.images-amazon.com/images/I/61G1ecVNxSL._QL70_.jpg
152,17.405112063160182,19.97814243683707,http://ecx.images-amazon.com/images/I/41cd40CWq2L._QL70_.jpg
153,37.02127659574468,23.557692307692307,http://ecx.images-amazon.com/images/I/51VUj1Gyv%2BL._QL70_.jpg
154,10.120049087447166,37.254901960784316,http://ecx.images-amazon.com/images/I/61c7Vsw8zpL._QL70_.jpg
155,146.08885843251358,59.46008350374316,http://ecx.images-amazon.com/images/I/517NWgMQYKL._QL70_.jpg
156,6.975764871989113,37.53245894061114,http://ecx.images-amazon.com/images/I/41ZedFjbXML._QL70_.jpg
157,,,http://ecx.images-amazon.com/images/I/51QyWFOL6EL._QL70_.jpg
158,19.899551784441908,17.201271170357323,http://ecx.images-amazon.com/images/I/51UIMfL%2BsXL._QL70_.jpg
159,14.68301083084386,49.18283122867507,http://ecx.images-amazon.com/images/I/51%2BqJIDm08L._QL70_.jpg
160,20.0,50.74626865671642,http://ecx.images-amazon.com/images/I/51VtSMoYzML._QL70_.jpg
161,36.90987124463519,24.081632653061224,http://ecx.images-amazon.com/images/I/51hHTN2mw1L._QL70_.jpg
162,33.90542544278338,18.93774548941786,http://ecx.images-amazon.com/images/I/41l1k3reYAL._QL70_.jpg
163,38.98871169854116,19.28537463270088,http://ecx.images-amazon.com/images/I/61GMcZUW7xL._QL70_.jpg
164,66.9046347257344,14.134219901228636,http://ecx.images-amazon.com/images/I/51PWFS0SLRL._QL70_.jpg
165,71.66666666666667,64.47368421052632,http://ecx.images-amazon.com/images/I/41xSW-CaxqL._QL70_.jpg
166,14.535089385501228,39.68564042754491,http://ecx.images-amazon.com/images/I/613GbpTGAaL._QL70_.jpg
167,26.66006659360377,58.87698154022955,http://ecx.images-amazon.com/images/I/51pm-%2BGvfiL._QL70_.jpg
168,,,http://ecx.images-amazon.com/images/I/51-gr1mzTRL._QL70_.jpg
169,23.35419300929472,20.28395245555917,http://ecx.images-amazon.com/images/I/61%2BezaRX5rL._QL70_.jpg
170,17.421147523568504,33.49065113485936,http://ecx.images-amazon.com/images/I/51m27aSWgEL._QL70_.jpg
171,44.62151394422311,40.16393442622951,http://ecx.images-amazon.com/images/I/51VDzRwLVcL._QL70_.jpg
172,25.290725996462275,10.790106674199993,http://ecx.images-amazon.com/images/I/510ERX2QpqL._QL70_.jpg
173,14.219562787272084,5.144165021387741,http://ecx.images-amazon.com/images/I/41%2BM2bZqrrL._QL70_.jpg
174,30.61321757026714,10.999247663716044,http://ecx.images-amazon.com/images/I/41EI2oN3fML._QL70_.jpg
175,10.24417497438184,8.050881659962489,http://ecx.images-amazon.com/images/I/51fFm2NhheL._QL70_.jpg
176,54.20951945459656,41.19771127482407,http://ecx.images-amazon.com/images/I/516HGQnIdKL._QL70_.jpg
177,8.771929824561404,48.927038626609445,http://ecx.images-amazon.com/images/I/51Yha%2BRKunL._QL70_.jpg
178,1.9016818333748147,43.35992079917276,http://ecx.images-amazon.com/images/I/51c-AGuwZ6L._QL70_.jpg
179,,,http://ecx.images-amazon.com/images/I/41L6Q2i9w%2BL._QL70_.jpg
180,,,http://ecx.images-amazon.com/images/I/51xRjY1ZQPL._QL70_.jpg
181,31.917224932482558,22.25010333515121,http://ecx.images-amazon.com/images/I/5173RYp5D7L._QL70_.jpg
182,,,http://ecx.images-amazon.com/images/I/51qtHmfSCyL._QL70_.jpg
183,5.059549350181865,21.58138423090944,http://ecx.images-amazon.com/images/I/51PmCVskdlL._QL70_.jpg
184,,,http://ecx.images-amazon.com/images/I/41TP2htCOoL._QL70_.jpg
185,9.865525063659344,24.61062407174093,http://ecx.images-amazon.com/images/I/51T1tGBqgFL._QL70_.jpg
186,50.207863483205216,22.739249788688717,http://ecx.images-amazon.com/images/I/61ocn41fRVL._QL70_.jpg
187,39.681273582183316,23.60225706861383,http://ecx.images-amazon.com/images/I/61O69uPEyLL._QL70_.jpg
188,11.587216719991627,59.09171681872395,http://ecx.images-amazon.com/images/I/31AZLnO31bL._QL70_.jpg
189,69.60420717448268,29.554766036893792,http://ecx.images-amazon.com/images/I/61pm5fGvAWL._QL70_.jpg
190,28.109057914468217,12.184781393454147,http://ecx.images-amazon.com/images/I/61egQdwXLVL._QL70_.jpg
191,,,http://ecx.images-amazon.com/images/I/41CANAdj-NL._QL70_.jpg
192,35.216256394340306,3.361312015904511,http://ecx.images-amazon.com/images/I/51-xAubVa%2BL._QL70_.jpg
193,26.666666666666668,48.888888888888886,http://ecx.images-amazon.com/images/I/41O8X1YNmoL._QL70_.jpg
194,33.309017680414605,44.45059426570326,http://ecx.images-amazon.com/images/I/510wR1bJMbL._QL70_.jpg
195,44.81164608347389,26.112062762965262,http://ecx.images-amazon.com/images/I/51-T%2BbZ6ooL._QL70_.jpg
196,49.707206930323856,25.279757292183135,http://ecx.images-amazon.com/images/I/41zmC%2B%2BKRnL._QL70_.jpg
197,,,http://ecx.images-amazon.com/images/I/51r7C74iqXL._QL70_.jpg
198,45.984251534641075,24.818814637355086,http://ecx.images-amazon.com/images/I/51AeaCLv3nL._QL70_.jpg
199,2.308232237510036,10.283677292411546,http://ecx.images-amazon.com/images/I/51d31Iv1zaL._QL70_.jpg
200,27.75330396475771,37.755102040816325,http://ecx.images-amazon.com/images/I/411PX8NRHwL._QL70_.jpg
201,12.872777165233016,40.76133695003763,http://ecx.images-amazon.com/images/I/613nlUnbU5L._QL70_.jpg
202,56.54945826275398,11.386841931438283,http://ecx.images-amazon.com/images/I/41xJpk38oSL._QL70_.jpg
203,39.27969397459082,35.76454033590993,http://ecx.images-amazon.com/images/I/51uS1mqNsML._QL70_.jpg
204,21.645021645021647,28.514056224899598,http://ecx.images-amazon.com/images/I/618%2BI6vNPRL._QL70_.jpg
205,32.83582089552239,10.087719298245615,http://ecx.images-amazon.com/images/I/51725zhqGwL._QL70_.jpg
206,57.28155339805825,40.0,http://ecx.images-amazon.com/images/I/516DL1sUhfL._QL70_.jpg
207,42.02169029898342,19.056091595945887,http://ecx.images-amazon.com/images/I/41UvfDOv9LL._QL70_.jpg
208,30.186746931938785,20.47165913489176,http://ecx.images-amazon.com/images/I/51droXh1rUL._QL70_.jpg
209,34.05172413793103,24.444444444444443,http://ecx.images-amazon.com/images/I/41IQoovkhqL._QL70_.jpg
210,32.418287181683276,3.532570254141857,http://ecx.images-amazon.com/images/I/51O1biqsreL._QL70_.jpg
211,3.1372549019607843,1.5686274509803921,http://ecx.images-amazon.com/images/I/51S6VzQeEeL._QL70_.jpg
212,,,http://ecx.images-amazon.com/images/I/51x9QWcZg-L._QL70_.jpg
213,21.15586391558831,44.395790494595666,http://ecx.images-amazon.com/images/I/61PXjHytMGL._QL70_.jpg
214,38.4918314277703,6.469950325754426,http://ecx.images-amazon.com/images/I/61zMacuNkiL._QL70_.jpg
215,30.075684963017977,36.54040114082707,http://ecx.images-amazon.com/images/I/31sD0hPo%2BBL._QL70_.jpg
216,10.195799279807735,44.55904410024157,http://ecx.images-amazon.com/images/I/51pa2S7eTcL._QL70_.jpg
217,36.21070189402304,42.11926491589975,http://ecx.images-amazon.com/images/I/41qBku58uML._QL70_.jpg
218,31.2719678731478,21.670381517964575,http://ecx.images-amazon.com/images/I/510FzKDka-L._QL70_.jpg
219,48.1856103272083,56.482005004982526,http://ecx.images-amazon.com/images/I/51iWGxOluWL._QL70_.jpg
220,46.295959314264344,2.125201961858486,http://ecx.images-amazon.com/images/I/51JQAh35fDL._QL70_.jpg
221,43.66197183098591,3.125,http://ecx.images-amazon.com/images/I/51OJfhQI8zL._QL70_.jpg
222,20.109370682531477,30.18608116255313,http://ecx.images-amazon.com/images/I/51n9cuT8wUL._QL70_.jpg
223,18.181818181818183,15.656565656565656,http://ecx.images-amazon.com/images/I/41fRR4YKQ1L._QL70_.jpg
224,64.2165130823368,30.860239053158868,http://ecx.images-amazon.com/images/I/51QKAs7%2BZwL._QL70_.jpg
225,,,http://ecx.images-amazon.com/images/I/51sdl6zVXSL._QL70_.jpg
226,28.322660421436904,10.362553496865464,http://ecx.images-amazon.com/images/I/61WKWbEVwKL._QL70_.jpg
227,40.086810798899144,18.082500127577187,http://ecx.images-amazon.com/images/I/61oGZ-mW2tL._QL70_.jpg
228,69.40587410860012,57.09459430728613,http://ecx.images-amazon.com/images/I/51LuDAgX85L._QL70_.jpg
229,33.92762667760778,26.32760017332756,http://ecx.images-amazon.com/images/I/61s1pNYlVfL._QL70_.jpg
230,24.155047037474546,42.52987315556381,http://ecx.images-amazon.com/images/I/61ni32mAFaL._QL70_.jpg
231,27.64167525116547,28.553321419339973,http://ecx.images-amazon.com/images/I/615hxkaHi%2BL._QL70_.jpg
232,,,http://ecx.images-amazon.com/images/I/61QuHBdqnmL._QL70_.jpg
233,,,http://ecx.images-amazon.com/images/I/41DGiF0qa5L._QL70_.jpg
234,37.030486695013145,32.437448236836715,http://ecx.images-amazon.com/images/I/61XEskhP6oL._QL70_.jpg
235,,,http://ecx.images-amazon.com/images/I/416tAdEfKWL._QL70_.jpg
236,23.57599017274857,48.167185071072474,http://ecx.images-amazon.com/images/I/514H6trU0WL._QL70_.jpg
237,54.49445916581179,39.2120624504434,http://ecx.images-amazon.com/images/I/41jEbeSA65L._QL70_.jpg
238,29.67032967032967,30.666666666666668,http://ecx.images-amazon.com/images/I/417jlcXdiHL._QL70_.jpg
239,,,http://ecx.images-amazon.com/images/I/51mcNKXZxYL._QL70_.jpg
240,45.0,48.0,http://ecx.images-amazon.com/images/I/51zzkL3QJyL._QL70_.jpg
241,18.073377699626576,26.748612513485483,http://ecx.images-amazon.com/images/I/61Qx%2BIF72tL._QL70_.jpg
242,15.527530373968004,11.349771400519193,http://ecx.images-amazon.com/images/I/51Th-2QMjVL._QL70_.jpg
243,31.57894736842105,21.296296296296298,http://ecx.images-amazon.com/images/I/51MzLb%2BqjiL._QL70_.jpg
244,21.451868075076664,31.25953743022674,http://ecx.images-amazon.com/images/I/51RudldxzjL._QL70_.jpg
245,,,http://ecx.images-amazon.com/images/I/41HZwjludUL._QL70_.jpg
246,43.75,26.794258373205743,http://ecx.images-amazon.com/images/I/612WCO-nVPL._QL70_.jpg
247,31.518590932885445,18.50927158820573,http://ecx.images-amazon.com/images/I/51U42PZsUsL._QL70_.jpg
248,49.353100128222366,32.30151979327307,http://ecx.images-amazon.com/images/I/41EYVpbf8dL._QL70_.jpg
249,4.973367637549441,16.938599289809463,http://ecx.images-amazon.com/images/I/41fG4sDX5EL._QL70_.jpg
250,30.472103004291846,37.19512195121951,http://ecx.images-amazon.com/images/I/41eHu4COsOL._QL70_.jpg
251,35.294117647058826,12.272727272727273,http://ecx.images-amazon.com/images/I/318ZvIkjMTL._QL70_.jpg
252,43.68290405210431,37.543726610525475,http://ecx.images-amazon.com/images/I/61lVraslkGL._QL70_.jpg
253,63.87053322683403,13.760780301781404,http://ecx.images-amazon.com/images/I/51vidJMZgHL._QL70_.jpg
254,46.789923137946396,35.82181365134868,http://ecx.images-amazon.com/images/I/51o17hotqJL._QL70_.jpg
255,7.981220657276995,14.832535885167465,http://ecx.images-amazon.com/images/I/51RnOGDhhYL._QL70_.jpg
256,12.072714813901262,28.563397403364167,http://ecx.images-amazon.com/images/I/51855i106RL._QL70_.jpg
257,19.43560981507996,32.15353649550989,http://ecx.images-amazon.com/images/I/51WLEzXTU9L._QL70_.jpg
